x,y,vx,vy,Paddle.y
464.3660856895684,297.5186581310737,-1.1877971436810586,-0.9160447289642132,359
463.17828854588737,296.6026134021095,-1.1877971436810586,-0.9160447289642132,359
461.9904914022063,295.6865686731453,-1.1877971436810586,-0.9160447289642132,359
460.80269425852526,294.7705239441811,-1.1877971436810586,-0.9160447289642132,359
459.6148971148442,293.8544792152169,-1.1877971436810586,-0.9160447289642132,359
458.42709997116316,292.9384344862527,-1.1877971436810586,-0.9160447289642132,359
457.2393028274821,292.02238975728847,-1.1877971436810586,-0.9160447289642132,359
456.05150568380105,291.10634502832426,-1.1877971436810586,-0.9160447289642132,359
454.86370854012,290.19030029936005,-1.1877971436810586,-0.9160447289642132,359
453.67591139643895,289.27425557039584,-1.1877971436810586,-0.9160447289642132,359
452.4881142527579,288.3582108414316,-1.1877971436810586,-0.9160447289642132,359
451.30031710907684,287.4421661124674,-1.1877971436810586,-0.9160447289642132,359
450.1125199653958,286.5261213835032,-1.1877971436810586,-0.9160447289642132,359
448.92472282171474,285.610076654539,-1.1877971436810586,-0.9160447289642132,359
447.7369256780337,284.6940319255748,-1.1877971436810586,-0.9160447289642132,359
446.54912853435263,283.7779871966106,-1.1877971436810586,-0.9160447289642132,359
445.3613313906716,282.8619424676464,-1.1877971436810586,-0.9160447289642132,359
444.1735342469905,281.94589773868216,-1.1877971436810586,-0.9160447289642132,359
442.9857371033095,281.02985300971795,-1.1877971436810586,-0.9160447289642132,359
441.7979399596284,280.11380828075374,-1.1877971436810586,-0.9160447289642132,359
440.61014281594737,279.19776355178954,-1.1877971436810586,-0.9160447289642132,359
439.4223456722663,278.2817188228253,-1.1877971436810586,-0.9160447289642132,359
438.23454852858526,277.3656740938611,-1.1877971436810586,-0.9160447289642132,359
437.0467513849042,276.4496293648969,-1.1877971436810586,-0.9160447289642132,359
435.85895424122316,275.5335846359327,-1.1877971436810586,-0.9160447289642132,359
434.6711570975421,274.6175399069685,-1.1877971436810586,-0.9160447289642132,359
433.48335995386105,273.7014951780043,-1.1877971436810586,-0.9160447289642132,359
432.29556281018,272.78545044904007,-1.1877971436810586,-0.9160447289642132,359
431.10776566649895,271.86940572007586,-1.1877971436810586,-0.9160447289642132,359
429.9199685228179,270.95336099111165,-1.1877971436810586,-0.9160447289642132,359
428.73217137913684,270.03731626214744,-1.1877971436810586,-0.9160447289642132,359
427.5443742354558,269.12127153318323,-1.1877971436810586,-0.9160447289642132,359
426.35657709177474,268.205226804219,-1.1877971436810586,-0.9160447289642132,359
425.1687799480937,267.2891820752548,-1.1877971436810586,-0.9160447289642132,359
423.98098280441263,266.3731373462906,-1.1877971436810586,-0.9160447289642132,359
422.7931856607316,265.4570926173264,-1.1877971436810586,-0.9160447289642132,359
421.6053885170505,264.5410478883622,-1.1877971436810586,-0.9160447289642132,359
420.4175913733695,263.625003159398,-1.1877971436810586,-0.9160447289642132,359
419.2297942296884,262.70895843043377,-1.1877971436810586,-0.9160447289642132,359
418.04199708600737,261.79291370146956,-1.1877971436810586,-0.9160447289642132,359
416.8541999423263,260.87686897250535,-1.1877971436810586,-0.9160447289642132,359
415.66640279864527,259.96082424354114,-1.1877971436810586,-0.9160447289642132,359
414.4786056549642,259.04477951457693,-1.1877971436810586,-0.9160447289642132,359
413.29080851128316,258.1287347856127,-1.1877971436810586,-0.9160447289642132,359
412.1030113676021,257.2126900566485,-1.1877971436810586,-0.9160447289642132,359
410.91521422392105,256.2966453276843,-1.1877971436810586,-0.9160447289642132,359
409.72741708024,255.3806005987201,-1.1877971436810586,-0.9160447289642132,359
408.53961993655895,254.46455586975588,-1.1877971436810586,-0.9160447289642132,359
407.3518227928779,253.54851114079167,-1.1877971436810586,-0.9160447289642132,359
406.16402564919684,252.63246641182747,-1.1877971436810586,-0.9160447289642132,359
404.9762285055158,251.71642168286326,-1.1877971436810586,-0.9160447289642132,359
403.78843136183474,250.80037695389905,-1.1877971436810586,-0.9160447289642132,359
402.6006342181537,249.88433222493484,-1.1877971436810586,-0.9160447289642132,359
401.41283707447263,248.96828749597063,-1.1877971436810586,-0.9160447289642132,359
400.2250399307916,248.05224276700642,-1.1877971436810586,-0.9160447289642132,359
399.03724278711053,247.1361980380422,-1.1877971436810586,-0.9160447289642132,359
397.8494456434295,246.220153309078,-1.1877971436810586,-0.9160447289642132,359
396.6616484997484,245.3041085801138,-1.1877971436810586,-0.9160447289642132,359
395.47385135606737,244.38806385114958,-1.1877971436810586,-0.9160447289642132,359
394.2860542123863,243.47201912218537,-1.1877971436810586,-0.9160447289642132,359
393.09825706870527,242.55597439322116,-1.1877971436810586,-0.9160447289642132,359
391.9104599250242,241.63992966425695,-1.1877971436810586,-0.9160447289642132,359
390.72266278134316,240.72388493529274,-1.1877971436810586,-0.9160447289642132,359
389.5348656376621,239.80784020632854,-1.1877971436810586,-0.9160447289642132,359
388.34706849398106,238.89179547736433,-1.1877971436810586,-0.9160447289642132,359
387.1592713503,237.97575074840012,-1.1877971436810586,-0.9160447289642132,359
385.97147420661895,237.0597060194359,-1.1877971436810586,-0.9160447289642132,359
384.7836770629379,236.1436612904717,-1.1877971436810586,-0.9160447289642132,359
383.59587991925684,235.2276165615075,-1.1877971436810586,-0.9160447289642132,359
382.4080827755758,234.31157183254328,-1.1877971436810586,-0.9160447289642132,359
381.22028563189474,233.39552710357907,-1.1877971436810586,-0.9160447289642132,359
380.0324884882137,232.47948237461486,-1.1877971436810586,-0.9160447289642132,359
378.84469134453263,231.56343764565065,-1.1877971436810586,-0.9160447289642132,359
377.6568942008516,230.64739291668644,-1.1877971436810586,-0.9160447289642132,359
376.46909705717053,229.73134818772223,-1.1877971436810586,-0.9160447289642132,359
375.2812999134895,228.81530345875802,-1.1877971436810586,-0.9160447289642132,359
374.0935027698084,227.89925872979381,-1.1877971436810586,-0.9160447289642132,359
372.90570562612737,226.9832140008296,-1.1877971436810586,-0.9160447289642132,359
371.7179084824463,226.0671692718654,-1.1877971436810586,-0.9160447289642132,359
370.53011133876527,225.1511245429012,-1.1877971436810586,-0.9160447289642132,359
369.3423141950842,224.23507981393698,-1.1877971436810586,-0.9160447289642132,359
368.15451705140316,223.31903508497277,-1.1877971436810586,-0.9160447289642132,359
366.9667199077221,222.40299035600856,-1.1877971436810586,-0.9160447289642132,359
365.77892276404106,221.48694562704435,-1.1877971436810586,-0.9160447289642132,359
364.59112562036,220.57090089808014,-1.1877971436810586,-0.9160447289642132,359
363.40332847667895,219.65485616911593,-1.1877971436810586,-0.9160447289642132,359
362.2155313329979,218.73881144015172,-1.1877971436810586,-0.9160447289642132,359
361.02773418931685,217.8227667111875,-1.1877971436810586,-0.9160447289642132,359
359.8399370456358,216.9067219822233,-1.1877971436810586,-0.9160447289642132,359
358.65213990195474,215.9906772532591,-1.1877971436810586,-0.9160447289642132,359
357.4643427582737,215.07463252429488,-1.1877971436810586,-0.9160447289642132,359
356.27654561459264,214.15858779533067,-1.1877971436810586,-0.9160447289642132,359
355.0887484709116,213.24254306636647,-1.1877971436810586,-0.9160447289642132,359
353.90095132723053,212.32649833740226,-1.1877971436810586,-0.9160447289642132,359
352.7131541835495,211.41045360843805,-1.1877971436810586,-0.9160447289642132,359
351.5253570398684,210.49440887947384,-1.1877971436810586,-0.9160447289642132,359
350.3375598961874,209.57836415050963,-1.1877971436810586,-0.9160447289642132,359
349.1497627525063,208.66231942154542,-1.1877971436810586,-0.9160447289642132,359
347.96196560882527,207.7462746925812,-1.1877971436810586,-0.9160447289642132,359
346.7741684651442,206.830229963617,-1.1877971436810586,-0.9160447289642132,359
345.58637132146316,205.9141852346528,-1.1877971436810586,-0.9160447289642132,359
344.3985741777821,204.99814050568858,-1.1877971436810586,-0.9160447289642132,359
343.21077703410106,204.08209577672437,-1.1877971436810586,-0.9160447289642132,359
342.02297989042,203.16605104776016,-1.1877971436810586,-0.9160447289642132,359
340.83518274673895,202.25000631879595,-1.1877971436810586,-0.9160447289642132,359
339.6473856030579,201.33396158983174,-1.1877971436810586,-0.9160447289642132,359
338.45958845937685,200.41791686086754,-1.1877971436810586,-0.9160447289642132,359
337.2717913156958,199.50187213190333,-1.1877971436810586,-0.9160447289642132,359
336.08399417201474,198.58582740293912,-1.1877971436810586,-0.9160447289642132,359
334.8961970283337,197.6697826739749,-1.1877971436810586,-0.9160447289642132,359
333.70839988465264,196.7537379450107,-1.1877971436810586,-0.9160447289642132,359
332.5206027409716,195.8376932160465,-1.1877971436810586,-0.9160447289642132,359
331.33280559729053,194.92164848708228,-1.1877971436810586,-0.9160447289642132,359
330.1450084536095,194.00560375811807,-1.1877971436810586,-0.9160447289642132,359
328.9572113099284,193.08955902915386,-1.1877971436810586,-0.9160447289642132,359
327.7694141662474,192.17351430018965,-1.1877971436810586,-0.9160447289642132,359
326.5816170225663,191.25746957122544,-1.1877971436810586,-0.9160447289642132,359
325.39381987888527,190.34142484226123,-1.1877971436810586,-0.9160447289642132,359
324.2060227352042,189.42538011329702,-1.1877971436810586,-0.9160447289642132,359
323.01822559152316,188.50933538433281,-1.1877971436810586,-0.9160447289642132,359
321.8304284478421,187.5932906553686,-1.1877971436810586,-0.9160447289642132,359
320.64263130416106,186.6772459264044,-1.1877971436810586,-0.9160447289642132,359
319.45483416048,185.7612011974402,-1.1877971436810586,-0.9160447289642132,359
318.26703701679895,184.84515646847598,-1.1877971436810586,-0.9160447289642132,359
317.0792398731179,183.92911173951177,-1.1877971436810586,-0.9160447289642132,359
315.89144272943685,183.01306701054756,-1.1877971436810586,-0.9160447289642132,359
314.7036455857558,182.09702228158335,-1.1877971436810586,-0.9160447289642132,359
313.51584844207474,181.18097755261914,-1.1877971436810586,-0.9160447289642132,359
312.3280512983937,180.26493282365493,-1.1877971436810586,-0.9160447289642132,359
311.14025415471264,179.34888809469072,-1.1877971436810586,-0.9160447289642132,359
309.9524570110316,178.4328433657265,-1.1877971436810586,-0.9160447289642132,359
308.76465986735053,177.5167986367623,-1.1877971436810586,-0.9160447289642132,359
307.5768627236695,176.6007539077981,-1.1877971436810586,-0.9160447289642132,359
306.3890655799884,175.68470917883388,-1.1877971436810586,-0.9160447289642132,359
305.2012684363074,174.76866444986968,-1.1877971436810586,-0.9160447289642132,359
304.0134712926263,173.85261972090547,-1.1877971436810586,-0.9160447289642132,359
302.82567414894527,172.93657499194126,-1.1877971436810586,-0.9160447289642132,359
301.6378770052642,172.02053026297705,-1.1877971436810586,-0.9160447289642132,359
300.45007986158316,171.10448553401284,-1.1877971436810586,-0.9160447289642132,359
299.2622827179021,170.18844080504863,-1.1877971436810586,-0.9160447289642132,359
298.07448557422106,169.27239607608442,-1.1877971436810586,-0.9160447289642132,359
296.88668843054,168.3563513471202,-1.1877971436810586,-0.9160447289642132,359
295.69889128685895,167.440306618156,-1.1877971436810586,-0.9160447289642132,359
294.5110941431779,166.5242618891918,-1.1877971436810586,-0.9160447289642132,359
293.32329699949685,165.60821716022758,-1.1877971436810586,-0.9160447289642132,359
292.1354998558158,164.69217243126337,-1.1877971436810586,-0.9160447289642132,359
290.94770271213474,163.77612770229916,-1.1877971436810586,-0.9160447289642132,359
289.7599055684537,162.86008297333495,-1.1877971436810586,-0.9160447289642132,359
288.57210842477264,161.94403824437074,-1.1877971436810586,-0.9160447289642132,359
287.3843112810916,161.02799351540654,-1.1877971436810586,-0.9160447289642132,359
286.19651413741053,160.11194878644233,-1.1877971436810586,-0.9160447289642132,359
285.0087169937295,159.19590405747812,-1.1877971436810586,-0.9160447289642132,359
283.8209198500484,158.2798593285139,-1.1877971436810586,-0.9160447289642132,359
282.6331227063674,157.3638145995497,-1.1877971436810586,-0.9160447289642132,359
281.4453255626863,156.4477698705855,-1.1877971436810586,-0.9160447289642132,359
280.25752841900527,155.53172514162128,-1.1877971436810586,-0.9160447289642132,359
279.0697312753242,154.61568041265707,-1.1877971436810586,-0.9160447289642132,359
277.88193413164316,153.69963568369286,-1.1877971436810586,-0.9160447289642132,359
276.6941369879621,152.78359095472865,-1.1877971436810586,-0.9160447289642132,359
275.50633984428106,151.86754622576444,-1.1877971436810586,-0.9160447289642132,359
274.3185427006,150.95150149680023,-1.1877971436810586,-0.9160447289642132,359
273.13074555691895,150.03545676783602,-1.1877971436810586,-0.9160447289642132,359
271.9429484132379,149.11941203887181,-1.1877971436810586,-0.9160447289642132,359
270.75515126955685,148.2033673099076,-1.1877971436810586,-0.9160447289642132,359
269.5673541258758,147.2873225809434,-1.1877971436810586,-0.9160447289642132,357
268.37955698219474,146.3712778519792,-1.1877971436810586,-0.9160447289642132,357
267.1917598385137,145.45523312301498,-1.1877971436810586,-0.9160447289642132,357
266.00396269483264,144.53918839405077,-1.1877971436810586,-0.9160447289642132,356
264.8161655511516,143.62314366508656,-1.1877971436810586,-0.9160447289642132,356
263.62836840747053,142.70709893612235,-1.1877971436810586,-0.9160447289642132,356
262.4405712637895,141.79105420715814,-1.1877971436810586,-0.9160447289642132,356
261.2527741201084,140.87500947819393,-1.1877971436810586,-0.9160447289642132,354
260.0649769764274,139.95896474922972,-1.1877971436810586,-0.9160447289642132,354
258.8771798327463,139.0429200202655,-1.1877971436810586,-0.9160447289642132,354
257.68938268906527,138.1268752913013,-1.1877971436810586,-0.9160447289642132,354
256.5015855453842,137.2108305623371,-1.1877971436810586,-0.9160447289642132,348
255.31378840170316,136.29478583337288,-1.1877971436810586,-0.9160447289642132,348
254.1259912580221,135.37874110440868,-1.1877971436810586,-0.9160447289642132,348
252.93819411434106,134.46269637544447,-1.1877971436810586,-0.9160447289642132,348
251.75039697066,133.54665164648026,-1.1877971436810586,-0.9160447289642132,346
250.56259982697895,132.63060691751605,-1.1877971436810586,-0.9160447289642132,346
249.3748026832979,131.71456218855184,-1.1877971436810586,-0.9160447289642132,345
248.18700553961685,130.79851745958763,-1.1877971436810586,-0.9160447289642132,345
246.9992083959358,129.88247273062342,-1.1877971436810586,-0.9160447289642132,345
245.81141125225474,128.9664280016592,-1.1877971436810586,-0.9160447289642132,345
244.6236141085737,128.050383272695,-1.1877971436810586,-0.9160447289642132,345
243.43581696489264,127.13433854373079,-1.1877971436810586,-0.9160447289642132,345
242.24801982121159,126.21829381476658,-1.1877971436810586,-0.9160447289642132,345
241.06022267753053,125.30224908580237,-1.1877971436810586,-0.9160447289642132,344
239.87242553384948,124.38620435683816,-1.1877971436810586,-0.9160447289642132,344
238.68462839016843,123.47015962787395,-1.1877971436810586,-0.9160447289642132,344
237.49683124648737,122.55411489890975,-1.1877971436810586,-0.9160447289642132,340
236.30903410280632,121.63807016994554,-1.1877971436810586,-0.9160447289642132,340
235.12123695912527,120.72202544098133,-1.1877971436810586,-0.9160447289642132,340
233.93343981544422,119.80598071201712,-1.1877971436810586,-0.9160447289642132,340
232.74564267176316,118.88993598305291,-1.1877971436810586,-0.9160447289642132,339
231.5578455280821,117.9738912540887,-1.1877971436810586,-0.9160447289642132,339
230.37004838440106,117.05784652512449,-1.1877971436810586,-0.9160447289642132,339
229.18225124072,116.14180179616028,-1.1877971436810586,-0.9160447289642132,339
227.99445409703895,115.22575706719607,-1.1877971436810586,-0.9160447289642132,339
226.8066569533579,114.30971233823186,-1.1877971436810586,-0.9160447289642132,339
225.61885980967685,113.39366760926765,-1.1877971436810586,-0.9160447289642132,338
224.4310626659958,112.47762288030344,-1.1877971436810586,-0.9160447289642132,338
223.24326552231474,111.56157815133923,-1.1877971436810586,-0.9160447289642132,338
222.0554683786337,110.64553342237502,-1.1877971436810586,-0.9160447289642132,336
220.86767123495264,109.72948869341081,-1.1877971436810586,-0.9160447289642132,336
219.67987409127159,108.8134439644466,-1.1877971436810586,-0.9160447289642132,336
218.49207694759053,107.8973992354824,-1.1877971436810586,-0.9160447289642132,335
217.30427980390948,106.98135450651819,-1.1877971436810586,-0.9160447289642132,333
216.11648266022843,106.06530977755398,-1.1877971436810586,-0.9160447289642132,333
214.92868551654738,105.14926504858977,-1.1877971436810586,-0.9160447289642132,333
213.74088837286632,104.23322031962556,-1.1877971436810586,-0.9160447289642132,333
212.55309122918527,103.31717559066135,-1.1877971436810586,-0.9160447289642132,333
211.36529408550422,102.40113086169714,-1.1877971436810586,-0.9160447289642132,332
210.17749694182316,101.48508613273293,-1.1877971436810586,-0.9160447289642132,332
208.9896997981421,100.56904140376872,-1.1877971436810586,-0.9160447289642132,331
207.80190265446106,99.65299667480451,-1.1877971436810586,-0.9160447289642132,331
206.61410551078,98.7369519458403,-1.1877971436810586,-0.9160447289642132,331
205.42630836709895,97.8209072168761,-1.1877971436810586,-0.9160447289642132,331
204.2385112234179,96.90486248791188,-1.1877971436810586,-0.9160447289642132,331
203.05071407973685,95.98881775894768,-1.1877971436810586,-0.9160447289642132,329
201.8629169360558,95.07277302998347,-1.1877971436810586,-0.9160447289642132,329
200.67511979237474,94.15672830101926,-1.1877971436810586,-0.9160447289642132,329
199.4873226486937,93.24068357205505,-1.1877971436810586,-0.9160447289642132,329
198.29952550501264,92.32463884309084,-1.1877971436810586,-0.9160447289642132,326
197.1117283613316,91.40859411412663,-1.1877971436810586,-0.9160447289642132,326
195.92393121765053,90.49254938516242,-1.1877971436810586,-0.9160447289642132,326
194.73613407396948,89.57650465619821,-1.1877971436810586,-0.9160447289642132,322
193.54833693028843,88.660459927234,-1.1877971436810586,-0.9160447289642132,322
192.36053978660738,87.74441519826979,-1.1877971436810586,-0.9160447289642132,322
191.17274264292632,86.82837046930558,-1.1877971436810586,-0.9160447289642132,320
189.98494549924527,85.91232574034137,-1.1877971436810586,-0.9160447289642132,320
188.79714835556422,84.99628101137716,-1.1877971436810586,-0.9160447289642132,320
187.60935121188317,84.08023628241295,-1.1877971436810586,-0.9160447289642132,320
186.4215540682021,83.16419155344875,-1.1877971436810586,-0.9160447289642132,320
185.23375692452106,82.24814682448454,-1.1877971436810586,-0.9160447289642132,320
184.04595978084,81.33210209552033,-1.1877971436810586,-0.9160447289642132,320
182.85816263715896,80.41605736655612,-1.1877971436810586,-0.9160447289642132,319
181.6703654934779,79.50001263759191,-1.1877971436810586,-0.9160447289642132,319
180.48256834979685,78.5839679086277,-1.1877971436810586,-0.9160447289642132,319
179.2947712061158,77.66792317966349,-1.1877971436810586,-0.9160447289642132,319
178.10697406243474,76.75187845069928,-1.1877971436810586,-0.9160447289642132,319
176.9191769187537,75.83583372173507,-1.1877971436810586,-0.9160447289642132,319
175.73137977507264,74.91978899277086,-1.1877971436810586,-0.9160447289642132,319
174.5435826313916,74.00374426380665,-1.1877971436810586,-0.9160447289642132,318
173.35578548771053,73.08769953484244,-1.1877971436810586,-0.9160447289642132,318
172.16798834402948,72.17165480587823,-1.1877971436810586,-0.9160447289642132,318
170.98019120034843,71.25561007691402,-1.1877971436810586,-0.9160447289642132,318
169.79239405666738,70.33956534794982,-1.1877971436810586,-0.9160447289642132,317
168.60459691298632,69.4235206189856,-1.1877971436810586,-0.9160447289642132,317
167.41679976930527,68.5074758900214,-1.1877971436810586,-0.9160447289642132,316
166.22900262562422,67.59143116105719,-1.1877971436810586,-0.9160447289642132,316
165.04120548194317,66.67538643209298,-1.1877971436810586,-0.9160447289642132,316
163.8534083382621,65.75934170312877,-1.1877971436810586,-0.9160447289642132,316
162.66561119458106,64.84329697416456,-1.1877971436810586,-0.9160447289642132,316
161.4778140509,63.92725224520034,-1.1877971436810586,-0.9160447289642132,316
160.29001690721896,63.01120751623613,-1.1877971436810586,-0.9160447289642132,316
159.1022197635379,62.09516278727191,-1.1877971436810586,-0.9160447289642132,316
157.91442261985685,61.179118058307694,-1.1877971436810586,-0.9160447289642132,316
156.7266254761758,60.26307332934348,-1.1877971436810586,-0.9160447289642132,316
155.53882833249475,59.34702860037926,-1.1877971436810586,-0.9160447289642132,315
154.3510311888137,58.430983871415044,-1.1877971436810586,-0.9160447289642132,315
153.16323404513264,57.51493914245083,-1.1877971436810586,-0.9160447289642132,315
151.9754369014516,56.59889441348661,-1.1877971436810586,-0.9160447289642132,314
150.78763975777053,55.682849684522395,-1.1877971436810586,-0.9160447289642132,314
149.59984261408948,54.76680495555818,-1.1877971436810586,-0.9160447289642132,314
148.41204547040843,53.85076022659396,-1.1877971436810586,-0.9160447289642132,312
147.22424832672738,52.934715497629746,-1.1877971436810586,-0.9160447289642132,312
146.03645118304632,52.01867076866553,-1.1877971436810586,-0.9160447289642132,312
144.84865403936527,51.10262603970131,-1.1877971436810586,-0.9160447289642132,312
143.66085689568422,50.1865813107371,-1.1877971436810586,-0.9160447289642132,312
142.47305975200317,49.27053658177288,-1.1877971436810586,-0.9160447289642132,312
141.2852626083221,48.354491852808664,-1.1877971436810586,-0.9160447289642132,312
140.09746546464106,47.43844712384445,-1.1877971436810586,-0.9160447289642132,312
138.90966832096,46.52240239488023,-1.1877971436810586,-0.9160447289642132,312
137.72187117727896,45.606357665916015,-1.1877971436810586,-0.9160447289642132,312
136.5340740335979,44.6903129369518,-1.1877971436810586,-0.9160447289642132,312
135.34627688991685,43.77426820798758,-1.1877971436810586,-0.9160447289642132,312
134.1584797462358,42.858223479023366,-1.1877971436810586,-0.9160447289642132,311
132.97068260255475,41.94217875005915,-1.1877971436810586,-0.9160447289642132,309
131.7828854588737,41.02613402109493,-1.1877971436810586,-0.9160447289642132,309
130.59508831519264,40.110089292130716,-1.1877971436810586,-0.9160447289642132,309
129.4072911715116,39.1940445631665,-1.1877971436810586,-0.9160447289642132,309
128.21949402783054,38.277999834202284,-1.1877971436810586,-0.9160447289642132,308
127.03169688414948,37.36195510523807,-1.1877971436810586,-0.9160447289642132,308
125.84389974046843,36.44591037627385,-1.1877971436810586,-0.9160447289642132,306
124.65610259678738,35.529865647309634,-1.1877971436810586,-0.9160447289642132,306
123.46830545310632,34.61382091834542,-1.1877971436810586,-0.9160447289642132,306
122.28050830942527,33.6977761893812,-1.1877971436810586,-0.9160447289642132,306
121.09271116574422,32.781731460416985,-1.1877971436810586,-0.9160447289642132,306
119.90491402206317,31.865686731452772,-1.1877971436810586,-0.9160447289642132,305
118.71711687838211,30.94964200248856,-1.1877971436810586,-0.9160447289642132,305
117.52931973470106,30.033597273524347,-1.1877971436810586,-0.9160447289642132,305
116.34152259102001,29.117552544560134,-1.1877971436810586,-0.9160447289642132,305
115.15372544733896,30.033597273524347,-1.1877971436810586,0.9160447289642132,305
113.9659283036579,30.94964200248856,-1.1877971436810586,0.9160447289642132,305
112.77813115997685,31.865686731452772,-1.1877971436810586,0.9160447289642132,304
111.5903340162958,32.781731460416985,-1.1877971436810586,0.9160447289642132,304
110.40253687261475,33.6977761893812,-1.1877971436810586,0.9160447289642132,304
109.2147397289337,34.61382091834542,-1.1877971436810586,0.9160447289642132,304
108.02694258525264,35.529865647309634,-1.1877971436810586,0.9160447289642132,303
106.83914544157159,36.44591037627385,-1.1877971436810586,0.9160447289642132,303
105.65134829789054,37.36195510523807,-1.1877971436810586,0.9160447289642132,303
104.46355115420948,38.277999834202284,-1.1877971436810586,0.9160447289642132,303
103.27575401052843,39.1940445631665,-1.1877971436810586,0.9160447289642132,303
102.08795686684738,40.110089292130716,-1.1877971436810586,0.9160447289642132,303
100.90015972316633,41.02613402109493,-1.1877971436810586,0.9160447289642132,303
99.71236257948527,41.94217875005915,-1.1877971436810586,0.9160447289642132,303
98.52456543580422,42.858223479023366,-1.1877971436810586,0.9160447289642132,303
97.33676829212317,43.77426820798758,-1.1877971436810586,0.9160447289642132,302
96.14897114844212,44.6903129369518,-1.1877971436810586,0.9160447289642132,302
94.96117400476106,45.606357665916015,-1.1877971436810586,0.9160447289642132,302
93.77337686108001,46.52240239488023,-1.1877971436810586,0.9160447289642132,302
92.58557971739896,47.43844712384445,-1.1877971436810586,0.9160447289642132,302
91.3977825737179,48.354491852808664,-1.1877971436810586,0.9160447289642132,301
90.20998543003685,49.27053658177288,-1.1877971436810586,0.9160447289642132,301
89.0221882863558,50.1865813107371,-1.1877971436810586,0.9160447289642132,301
87.83439114267475,51.10262603970131,-1.1877971436810586,0.9160447289642132,301
86.6465939989937,52.01867076866553,-1.1877971436810586,0.9160447289642132,301
85.45879685531264,52.934715497629746,-1.1877971436810586,0.9160447289642132,301
84.27099971163159,53.85076022659396,-1.1877971436810586,0.9160447289642132,301
83.08320256795054,54.76680495555818,-1.1877971436810586,0.9160447289642132,301
81.89540542426948,55.682849684522395,-1.1877971436810586,0.9160447289642132,301
80.70760828058843,56.59889441348661,-1.1877971436810586,0.9160447289642132,301
79.51981113690738,57.51493914245083,-1.1877971436810586,0.9160447289642132,301
78.33201399322633,58.430983871415044,-1.1877971436810586,0.9160447289642132,301
77.14421684954527,59.34702860037926,-1.1877971436810586,0.9160447289642132,301
75.95641970586422,60.26307332934348,-1.1877971436810586,0.9160447289642132,301
74.76862256218317,61.179118058307694,-1.1877971436810586,0.9160447289642132,301
73.58082541850212,62.09516278727191,-1.1877971436810586,0.9160447289642132,301
72.39302827482106,63.01120751623613,-1.1877971436810586,0.9160447289642132,301
71.20523113114001,63.92725224520034,-1.1877971436810586,0.9160447289642132,301
70.01743398745896,64.84329697416456,-1.1877971436810586,0.9160447289642132,301
68.8296368437779,65.75934170312877,-1.1877971436810586,0.9160447289642132,301
67.64183970009685,66.67538643209298,-1.1877971436810586,0.9160447289642132,301
66.4540425564158,67.59143116105719,-1.1877971436810586,0.9160447289642132,301
65.26624541273475,68.5074758900214,-1.1877971436810586,0.9160447289642132,301
64.0784482690537,69.4235206189856,-1.1877971436810586,0.9160447289642132,301
62.890651125372635,70.33956534794982,-1.1877971436810586,0.9160447289642132,301
61.702853981691575,71.25561007691402,-1.1877971436810586,0.9160447289642132,301
60.515056838010516,72.17165480587823,-1.1877971436810586,0.9160447289642132,301
